Id,County,Lat,Lon,d
773477,36003,42.306109,-78.134031,26
773804,36003,42.332049,-77.974069,133
773687,36003,42.105075,-78.022706,73
773676,36003,42.368797,-78.029191,22
773866,36003,42.486607,-77.938402,142
773669,36003,42.245583,-78.032434,84
773879,36003,42.205592,-77.935159,151
773665,36003,42.466072,-78.034595,324
773658,36003,42.302867,-78.037838,137
773646,36003,42.37204,-78.044323,4
773698,36003,42.227209,-78.019464,35
773865,36003,42.306109,-77.938402,5
774409,36003,42.39906,-77.743853,108
774408,36003,42.314756,-77.743853,87
773790,36003,42.201269,-77.982716,144
774361,36003,42.142904,-77.756823,4
773814,36003,42.138581,-77.968665,131
773785,36003,42.408788,-77.983796,323
774369,36003,42.000235,-77.754661,100
774343,36003,42.392575,-77.763308,2
773772,36003,42.266119,-77.990281,62
773644,36003,42.480122,-78.046484,78
773817,36003,42.118045,-77.966503,60
774379,36003,42.38609,-77.751419,38
773832,36003,42.296382,-77.956776,255
773753,36003,42.439051,-78.000009,33
773838,36003,42.092106,-77.953533,2
773839,36003,42.158036,-77.953533,51
773854,36003,42.086701,-77.945967,2
773907,36003,42.258553,-77.921108,213
773640,36003,42.004559,-78.049727,304
774301,36003,42.382848,-77.773035,56
773800,36003,42.425,-77.977311,60
774023,36003,42.000235,-77.862744,1516
773605,36003,42.263957,-78.06702,129
773594,36003,42.39906,-78.075667,95
773588,36003,42.199107,-78.077828,126
773617,36003,42.218562,-78.060535,35
773566,36003,42.181814,-78.088637,33
773559,36003,42.001316,-78.09296,4
774298,36003,42.186137,-77.774116,66
774292,36003,42.427162,-77.775197,47
773585,36003,42.001316,-78.07999,4
773529,36003,42.303948,-78.109172,47
773619,36003,42.276927,-78.059454,277
773628,36003,42.500658,-78.056212,4
774322,36003,42.159117,-77.767631,60
773923,36003,42.069408,-77.912462,100
773927,36003,42.276927,-77.911381,97
773934,36003,42.252068,-77.909219,299
773633,36003,42.429323,-78.05405,4
774008,36003,42.074812,-77.869229,2
773940,36003,42.496335,-77.904896,115
773956,36003,42.388252,-77.894088,129
773968,36003,42.299624,-77.888684,100
774313,36003,42.052115,-77.769793,55
773985,36003,42.431485,-77.878956,481
773999,36003,42.171006,-77.872471,22
773794,36003,42.327726,-77.979473,129
773275,36003,42.004559,-78.23671,22
773268,36003,42.003478,-78.241033,4
773259,36003,42.366635,-78.246437,142
773244,36003,42.210996,-78.254003,2
773220,36003,42.348261,-78.266973,2
773214,36003,42.080216,-78.268054,4
773207,36003,42.258553,-78.271296,290
773296,36003,42.273684,-78.226982,4
773347,36003,42.41203,-78.201043,222
773339,36003,42.467152,-78.205366,97
773193,36003,42.448778,-78.277781,51
773326,36003,42.20235,-78.211851,742
773323,36003,42.41203,-78.215093,2041
773321,36003,42.423919,-78.217255,541
773312,36003,42.461748,-78.220497,84
773324,36003,42.499577,-78.215093,4
773180,36003,41.999154,-78.284266,95
773453,36003,42.392575,-78.148082,64
773152,36003,42.001316,-78.297236,2
773147,36003,42.100752,-78.300479,2
773384,36003,42.324483,-78.179426,42
773404,36003,42.350423,-78.170779,100
773370,36003,42.443374,-78.186992,4
773425,36003,42.178572,-78.161052,2
773434,36003,42.322322,-78.156729,77
773418,36003,42.168844,-78.164294,131
773382,36003,42.044549,-78.179426,20
773356,36003,42.436889,-78.1978,4
773383,36003,42.234775,-78.179426,58
773355,36003,42.193703,-78.1978,4
773452,36003,42.378525,-78.148082,295
780989,36007,42.17641,-76.04047,20
782385,36007,42.040226,-75.618948,272
780966,36007,42.254229,-76.044793,117
782766,36007,42.175329,-75.500057,29
781322,36007,42.290978,-75.972378,22
781973,36007,42.054277,-75.769183,3322
781661,36007,42.064004,-75.875104,151
781422,36007,42.330968,-75.949681,5
781325,36007,42.258553,-75.971297,217
780850,36007,42.243421,-76.063167,24
781506,36007,42.069408,-75.924822,129
781662,36007,42.299624,-75.875104,73
782373,36007,42.099671,-75.62219,75
780845,36007,42.214239,-76.064248,4
781009,36007,42.299624,-76.037228,26
780774,36007,42.216401,-76.07938,24
782264,36007,42.20235,-75.662181,184
781820,36007,42.102914,-75.818901,200
781090,36007,42.22829,-76.021015,73
782266,36007,42.226128,-75.6611,84
782645,36007,42.103995,-75.541128,151
782717,36007,42.179652,-75.516269,24
780618,36007,42.171006,-76.103158,89
781571,36007,42.040226,-75.901044,5
780601,36007,42.178572,-76.10532,93
782184,36007,42.008882,-75.690282,115
781638,36007,42.004559,-75.880508,82
782293,36007,42.200188,-75.651373,159
782006,36007,42.120207,-75.756213,4
781764,36007,42.148308,-75.836194,27
782292,36007,42.16344,-75.651373,264
781140,36007,42.336372,-76.012369,24
782362,36007,42.132096,-75.627594,31
780676,36007,42.383929,-76.094511,171
782686,36007,42.087782,-75.524916,4
781287,36007,42.11048,-75.982106,78
780896,36007,42.315837,-76.056683,2617
772312,36009,42.325564,-78.801982,93
772313,36009,42.37312,-78.801982,22
772298,36009,42.309352,-78.807386,20
772286,36009,42.167763,-78.81279,82
772283,36009,42.218562,-78.813871,4
772301,36009,42.283412,-78.806305,29
772305,36009,42.1375,-78.805225,4
772206,36009,42.263957,-78.8517,159
772175,36009,42.37312,-78.863589,2130
772633,36009,42.311513,-78.59014,77
772500,36009,42.454182,-78.678768,405
772497,36009,42.191542,-78.679849,102
772588,36009,42.370959,-78.623646,51
772495,36009,42.173168,-78.684172,5
772483,36009,42.367716,-78.6939,75
772614,36009,42.396899,-78.604191,24
772463,36009,42.383929,-78.706869,80
772599,36009,42.409869,-78.61608,22
772507,36009,42.427162,-78.673364,62
772560,36009,42.210996,-78.637697,135
772581,36009,42.273684,-78.627969,120
772558,36009,42.41203,-78.638777,24
772549,36009,42.200188,-78.64202,1434
772543,36009,42.286654,-78.643101,86
772538,36009,42.338534,-78.646343,73
772536,36009,42.32016,-78.647424,46
772587,36009,42.480122,-78.624727,20
772524,36009,42.431485,-78.660394,5
772518,36009,42.351504,-78.664717,75
772511,36009,42.479041,-78.669041,29
772462,36009,42.276927,-78.706869,5
772331,36009,42.328807,-78.792255,26
772447,36009,42.300705,-78.714435,2223
772441,36009,42.305028,-78.719839,22
772408,36009,42.198027,-78.747941,22
772403,36009,42.381767,-78.751183,9
772394,36009,42.302867,-78.756587,91
772410,36009,42.200188,-78.745779,22
772393,36009,42.39906,-78.757668,279
772377,36009,42.240179,-78.765234,135
772363,36009,42.387171,-78.771719,1011
772357,36009,42.308271,-78.777123,20
772355,36009,42.293139,-78.778204,108
772353,36009,42.35907,-78.780366,149
772352,36009,42.181814,-78.781446,69
772380,36009,42.221805,-78.761992,78
772624,36009,42.201269,-78.596625,4
772412,36009,42.41203,-78.744698,49
772439,36009,42.309352,-78.72092,47
772431,36009,42.363393,-78.728486,4
772429,36009,42.466072,-78.730648,578
772427,36009,42.261795,-78.731728,87
772572,36009,42.388252,-78.631212,235
772418,36009,42.397979,-78.739294,102
772417,36009,42.340696,-78.739294,5
772174,36009,42.311513,-78.863589,5
771893,36009,42.504981,-78.986804,22
771784,36009,42.04563,-79.035441,78
771781,36009,42.11048,-79.037602,7
771780,36009,42.191542,-79.038683,137
771775,36009,42.297463,-79.040845,80
771774,36009,42.191542,-79.040845,22
771769,36009,42.360151,-79.043007,5
771766,36009,42.498496,-79.044087,49
771765,36009,42.378525,-79.044087,91
771763,36009,42.37204,-79.045168,55
771759,36009,42.443374,-79.04733,26
771751,36009,42.375282,-79.050572,102
771749,36009,42.416353,-79.051653,56
771748,36009,42.012124,-79.051653,4
771747,36009,42.11156,-79.052734,69
771745,36009,42.494173,-79.055976,4
771801,36009,42.50282,-79.031117,22
772065,36009,42.321241,-78.915469,38
772054,36009,42.22937,-78.919792,261
772048,36009,42.196946,-78.924116,49
772044,36009,42.360151,-78.926277,521
772039,36009,42.445536,-78.927358,417
772038,36009,42.280169,-78.927358,9
772032,36009,42.207754,-78.92952,151
772023,36009,42.30719,-78.933843,4
772022,36009,42.280169,-78.933843,71
772021,36009,42.18938,-78.933843,7
772005,36009,42.295301,-78.941409,109
771985,36009,42.457425,-78.950055,126
771981,36009,42.376363,-78.952217,5
771980,36009,42.297463,-78.952217,38
772159,36009,42.185057,-78.868993,29
772154,36009,42.240179,-78.872236,104
772147,36009,42.190461,-78.874398,31
772131,36009,42.262876,-78.883044,62
772130,36009,42.235855,-78.883044,2
772117,36009,42.191542,-78.889529,100
772102,36009,42.316917,-78.896014,51
772101,36009,42.142904,-78.896014,29
772098,36009,42.363393,-78.897095,124
772097,36009,42.303948,-78.897095,7
772094,36009,42.316917,-78.898176,22
772093,36009,42.201269,-78.900337,445
772077,36009,42.321241,-78.910065,4
771972,36009,42.431485,-78.95654,58
771916,36009,42.16344,-78.977076,24
771908,36009,42.375282,-78.979238,60
771899,36009,42.249906,-78.984642,4
771896,36009,42.198027,-78.985723,49
772634,36009,42.410949,-78.59014,31
771889,36009,42.236936,-78.987884,60
771856,36009,42.120207,-78.998693,47
771846,36009,42.312594,-79.001935,129
771830,36009,42.432566,-79.013824,137
771829,36009,42.321241,-79.013824,142
771822,36009,42.509305,-79.018148,56
771971,36009,42.116965,-78.95654,87
771964,36009,42.298543,-78.958702,26
771962,36009,42.433647,-78.961945,22
771961,36009,42.219643,-78.961945,4
771960,36009,42.12453,-78.961945,24
771957,36009,42.3461,-78.963025,64
771796,36009,42.521194,-79.033279,78
771951,36009,42.392575,-78.965187,117
771936,36009,42.193703,-78.96951,155
771926,36009,42.343938,-78.972753,7
771922,36009,42.269361,-78.973834,188
771945,36009,42.256391,-78.966268,73
771978,36009,42.159117,-78.954379,248
772826,36009,42.339615,-78.470168,931
772827,36009,42.407707,-78.470168,98
772828,36009,42.422838,-78.470168,24
772831,36009,42.317998,-78.468007,26
773133,36009,42.429323,-78.310206,20
772833,36009,42.198027,-78.466926,56
772822,36009,42.500658,-78.47233,86
773127,36009,42.480122,-78.314529,20
773119,36009,42.041307,-78.318853,133
773107,36009,42.468233,-78.325338,5
773099,36009,42.443374,-78.329661,22
772834,36009,42.325564,-78.466926,4
773096,36009,42.299624,-78.331823,87
773122,36009,42.356908,-78.317772,231
772844,36009,42.290978,-78.462603,211
772812,36009,42.390414,-78.477734,93
772755,36009,42.219643,-78.509078,51
772756,36009,42.421758,-78.507997,78
772758,36009,42.29422,-78.506917,82
772768,36009,42.134258,-78.501512,84
772809,36009,42.388252,-78.478815,4
772769,36009,42.221805,-78.501512,66
772770,36009,42.290978,-78.501512,67
772776,36009,42.406626,-78.49827,31
772777,36009,42.41203,-78.49827,56
772784,36009,42.099671,-78.496108,77
772790,36009,42.299624,-78.492866,120
772891,36009,42.498496,-78.435582,71
773018,36009,42.265038,-78.370732,40
772910,36009,42.443374,-78.424774,29
772922,36009,42.305028,-78.41937,40
773012,36009,42.042387,-78.376136,1870
772925,36009,42.461748,-78.417208,67
772933,36009,42.07157,-78.413965,468
772886,36009,42.350423,-78.438824,22
772988,36009,42.455263,-78.385864,7
772987,36009,42.172087,-78.386945,4
772980,36009,42.440132,-78.390187,120
772973,36009,42.479041,-78.395591,1303
772944,36009,42.37312,-78.410723,62
772972,36009,42.468233,-78.396672,131
772964,36009,42.441213,-78.402076,120
772954,36009,42.473637,-78.40748,55
773008,36009,42.199107,-78.378298,97
772847,36009,42.024013,-78.461522,78
772850,36009,42.51687,-78.460441,93
772851,36009,42.310432,-78.45936,159
773055,36009,42.365555,-78.351277,36
772881,36009,42.383929,-78.442067,1285
773051,36009,42.494173,-78.353439,129
772865,36009,42.492011,-78.451794,7
773038,36009,42.432566,-78.359924,73
773037,36009,42.28125,-78.359924,86
773035,36009,42.303948,-78.361005,62
772880,36009,42.195865,-78.442067,62
772861,36009,42.363393,-78.452875,5
772743,36009,42.326645,-78.516644,160
772953,36009,42.195865,-78.40748,62
772691,36009,42.099671,-78.546907,58
772735,36009,42.51579,-78.519886,100
772734,36009,42.510385,-78.519886,27
772729,36009,42.083459,-78.522048,213
772692,36009,42.414192,-78.546907,5
772697,36009,42.383929,-78.544745,56
772726,36009,42.108318,-78.52421,155
772732,36009,42.355827,-78.520967,111
772645,36009,42.415273,-78.585817,266
772649,36009,42.432566,-78.581494,20
772740,36009,42.322322,-78.517725,133
772662,36009,42.347181,-78.570685,160
772738,36009,42.195865,-78.518806,261
772718,36009,42.322322,-78.528533,452
772677,36009,42.262876,-78.558796,102
777884,36011,42.888675,-76.671673,2837
777826,36011,42.950282,-76.690047,217
778061,36011,43.273449,-76.613308,636
778246,36011,42.982707,-76.566833,2159
777808,36011,42.900564,-76.698694,20
778427,36011,42.941635,-76.526842,20
778062,36011,43.351269,-76.613308,113
778923,36011,42.766541,-76.411194,146
779546,36011,42.663863,-76.281494,115
779253,36011,42.773026,-76.344182,169
777879,36011,42.977303,-76.673835,2170
779352,36011,42.688722,-76.323647,100
778074,36011,42.998919,-76.610066,115
779353,36011,42.763299,-76.323647,2
778351,36011,43.089708,-76.544135,133
778086,36011,43.100517,-76.606823,66
777982,36011,43.071334,-76.642491,570
777880,36011,43.292904,-76.673835,744
778097,36011,42.752491,-76.603581,231
778183,36011,43.139427,-76.583045,691
778741,36011,42.649812,-76.447942,118
778738,36011,42.805451,-76.449023,211
778077,36011,42.632519,-76.608985,264
777997,36011,42.768703,-76.636006,137
777885,36011,42.944878,-76.670592,82
778014,36011,43.289661,-76.629521,4330
777874,36011,42.861654,-76.674915,4
778257,36011,42.627115,-76.564671,100
777916,36011,43.031344,-76.660865,144
778060,36011,42.966494,-76.613308,2
778059,36011,42.696288,-76.613308,5
778818,36011,42.829229,-76.431729,255
777994,36011,43.132942,-76.637086,233
778939,36011,42.637923,-76.407951,97
778251,36011,42.788158,-76.565752,2
778425,36011,42.654135,-76.527923,133
777830,36011,43.01297,-76.688966,3390
778141,36011,42.708177,-76.592773,18
778056,36011,43.129699,-76.614389,98
778186,36011,43.055122,-76.581964,221
779249,36011,42.782754,-76.345263,109
778900,36011,42.723308,-76.415517,159
778142,36011,42.714662,-76.592773,157
778065,36011,42.900564,-76.612227,42
778202,36011,42.628196,-76.578722,66
779317,36011,42.723308,-76.331213,18
778219,36011,42.727632,-76.574398,53
777966,36011,42.841118,-76.646814,118
779503,36011,42.727632,-76.28906,2127
777995,36011,43.377208,-76.637086,251
777818,36011,42.789239,-76.693289,3145
777930,36011,42.726551,-76.657622,109
778069,36011,42.805451,-76.611147,210
778068,36011,42.66062,-76.611147,148
777983,36011,43.242105,-76.642491,151
777908,36011,43.023778,-76.665188,5
778005,36011,42.9211,-76.632763,1520
778441,36011,42.890836,-76.520357,69
777985,36011,43.110244,-76.64141,60
778615,36011,42.939474,-76.473882,2
779396,36011,42.709258,-76.313919,239
778777,36011,42.763299,-76.440376,20
777967,36011,43.163205,-76.646814,117
777923,36011,42.709258,-76.658703,5
777947,36011,43.094032,-76.653299,169
777738,36011,42.956767,-76.727876,255
779436,36011,42.627115,-76.304192,211
778610,36011,42.913534,-76.476043,3009
778872,36011,42.737359,-76.420921,131
778620,36011,42.932989,-76.47172,91
778918,36011,42.662782,-76.412275,226
778802,36011,42.836795,-76.436053,173
777921,36011,42.982707,-76.659784,51
777771,36011,42.728712,-76.711663,4
778914,36011,42.655216,-76.413355,4
777904,36011,43.042152,-76.666269,18
778262,36011,42.888675,-76.562509,97
777935,36011,42.849765,-76.656541,133
778234,36011,42.965413,-76.570075,42
778448,36011,42.769784,-76.519276,20
777924,36011,43.103759,-76.658703,122
779295,36011,42.796804,-76.335536,124
778315,36011,43.175094,-76.55062,151
778403,36011,42.815179,-76.532246,5
777913,36011,43.363158,-76.664107,93
778530,36011,42.730874,-76.493336,97
779449,36011,42.671429,-76.30203,171
778465,36011,43.014051,-76.512791,111
778167,36011,42.951363,-76.587368,1560
778466,36011,43.138346,-76.512791,133
778706,36011,42.650893,-76.454427,4
777970,36011,42.947039,-76.645733,173
777845,36011,42.781673,-76.684643,2156
778464,36011,42.782754,-76.512791,162
778047,36011,42.896241,-76.617632,22
778517,36011,42.707096,-76.498741,97
778361,36011,43.002162,-76.541974,200
777793,36011,43.0,-76.704098,84
777955,36011,43.090789,-76.650056,5
778570,36011,42.807613,-76.48469,200
779337,36011,42.702773,-76.326889,7
778482,36011,42.877866,-76.508468,111
777888,36011,43.354511,-76.669511,129
778690,36011,42.825987,-76.457669,62
777787,36011,43.292904,-76.70734,122
778108,36011,43.021616,-76.600338,173
778278,36011,42.670348,-76.559267,100
778323,36011,42.881109,-76.548459,5
778472,36011,43.224812,-76.51063,146
778322,36011,42.730874,-76.548459,173
777971,36011,43.152396,-76.645733,93
778040,36011,43.360996,-76.620874,3699
778538,36011,42.636842,-76.491175,20
777848,36011,42.980545,-76.683562,104
778043,36011,42.820583,-76.619793,2693
779409,36011,42.797885,-76.311758,211
778102,36011,42.639004,-76.6025,270
778704,36011,42.671429,-76.455508,131
778103,36011,42.663863,-76.6025,4886
778104,36011,43.020536,-76.6025,4
778703,36011,42.641165,-76.455508,108
779036,36011,42.629276,-76.387415,126
778311,36011,43.139427,-76.552782,20
778469,36011,42.789239,-76.511711,2582
777796,36011,43.118891,-76.701936,250
778031,36011,42.944878,-76.624117,2
779037,36011,42.721147,-76.387415,146
777899,36011,42.742763,-76.66735,137
778511,36011,42.728712,-76.499821,131
778983,36011,42.711419,-76.398224,133
779326,36011,42.785996,-76.329051,104
779496,36011,42.626034,-76.291222,5
778506,36011,42.829229,-76.501983,5
779108,36011,42.643327,-76.371203,457
778369,36011,42.701692,-76.539812,20
778212,36011,43.165366,-76.575479,51
778178,36011,42.671429,-76.584126,2145
778300,36011,42.836795,-76.554944,160
778503,36011,42.7914,-76.503064,93
778118,36011,42.641165,-76.599258,4
777946,36011,42.682237,-76.653299,2130
778577,36011,42.841118,-76.482528,115
778182,36011,42.756814,-76.583045,69
779048,36011,42.704934,-76.384173,18
777800,36011,42.766541,-76.700855,155
778032,36011,43.175094,-76.624117,5
778578,36011,42.93515,-76.482528,222
771365,36013,42.013205,-79.261334,306
771278,36013,42.135339,-79.315375,7
771366,36013,42.324483,-79.261334,46
770700,36013,42.196946,-79.757433,95
771287,36013,42.007801,-79.307809,5
771393,36013,42.014286,-79.242959,434
771390,36013,42.522275,-79.245121,73
771383,36013,42.168844,-79.250525,18
771290,36013,42.402303,-79.306728,301
771379,36013,42.282331,-79.253768,135
771369,36013,42.33313,-79.259172,80
771291,36013,42.092106,-79.305647,1277
770930,36013,42.136419,-79.584501,148
771389,36013,42.198027,-79.246202,84
770879,36013,42.07157,-79.62233,73
771382,36013,42.366635,-79.251606,84
770927,36013,42.338534,-79.585582,108
771322,36013,42.035903,-79.288354,75
770910,36013,42.326645,-79.598551,2
771346,36013,42.175329,-79.26998,20
771338,36013,42.324483,-79.276465,118
771326,36013,42.04563,-79.286193,255
771327,36013,42.317998,-79.285112,142
771328,36013,42.348261,-79.285112,82
771335,36013,42.492011,-79.277546,122
771329,36013,42.165602,-79.281869,149
771330,36013,42.3461,-79.280788,133
770883,36013,42.260714,-79.619087,2
771334,36013,42.29422,-79.277546,762
771333,36013,42.079136,-79.277546,703
770914,36013,42.306109,-79.595309,20
771351,36013,42.339615,-79.268899,186
771352,36013,42.029418,-79.267818,286
771362,36013,42.485526,-79.262414,2
771361,36013,42.473637,-79.262414,213
770713,36013,42.273684,-79.746625,22
771357,36013,42.499577,-79.264576,129
771356,36013,42.487688,-79.264576,31
770912,36013,42.066166,-79.597471,18
771306,36013,42.07157,-79.298082,4
770918,36013,42.133177,-79.589905,98
771307,36013,42.179652,-79.297001,27
771308,36013,42.499577,-79.294839,53
771309,36013,42.164521,-79.293758,69
770723,36013,42.011044,-79.741221,75
770724,36013,42.159117,-79.74014,108
771355,36013,42.067246,-79.264576,77
771310,36013,42.200188,-79.293758,97
771319,36013,42.316917,-79.289435,128
771017,36013,42.146147,-79.507762,111
771019,36013,42.009963,-79.506681,66
771021,36013,42.37312,-79.5056,290
771168,36013,42.217481,-79.394275,144
771161,36013,42.134258,-79.398598,87
771147,36013,42.316917,-79.409407,292
771026,36013,42.059681,-79.500196,239
770973,36013,42.301786,-79.553157,62
770979,36013,42.279089,-79.545591,31
770980,36013,42.121288,-79.54451,148
771177,36013,42.360151,-79.38779,115
770903,36013,42.039145,-79.600713,501
770997,36013,42.335291,-79.529379,51
771003,36013,42.169925,-79.521813,31
771005,36013,42.141824,-79.520732,27
771009,36013,42.303948,-79.514247,138
771176,36013,42.017528,-79.389952,264
771174,36013,42.183976,-79.391033,155
771011,36013,42.218562,-79.512085,120
771016,36013,42.349342,-79.508843,77
771142,36013,42.060762,-79.410488,368
771123,36013,42.114803,-79.425619,73
771082,36013,42.302867,-79.455882,115
771081,36013,42.11048,-79.455882,44
771057,36013,42.116965,-79.477499,2
770891,36013,42.121288,-79.612602,64
771072,36013,42.075893,-79.462367,239
771058,36013,42.391494,-79.477499,142
771069,36013,42.284493,-79.464529,20
771068,36013,42.055357,-79.46561,108
771063,36013,42.187218,-79.469933,71
771050,36013,42.327726,-79.480741,102
771045,36013,42.388252,-79.483984,55
771027,36013,42.289897,-79.498035,67
771029,36013,42.007801,-79.496954,56
770894,36013,42.07157,-79.610441,106
771030,36013,42.033741,-79.496954,86
771110,36013,42.269361,-79.43967,304
771036,36013,42.146147,-79.49263,26
770969,36013,42.127773,-79.55748,22
771398,36013,42.5039,-79.239717,51
771041,36013,42.034822,-79.487226,233
771086,36013,42.100752,-79.454801,284
770967,36013,42.09859,-79.558561,118
770965,36013,42.134258,-79.559642,601
770951,36013,42.16344,-79.568288,86
770909,36013,42.260714,-79.598551,4
771062,36013,42.377444,-79.471014,100
770953,36013,42.116965,-79.567207,5
770954,36013,42.193703,-79.567207,148
770955,36013,42.078055,-79.566127,66
771252,36013,42.300705,-79.332668,7
771256,36013,42.413111,-79.329426,56
771268,36013,42.159117,-79.32186,4
771266,36013,42.049953,-79.322941,31
770942,36013,42.283412,-79.571531,62
771265,36013,42.38609,-79.324021,199
770948,36013,42.311513,-79.569369,9
771264,36013,42.391494,-79.326183,7
771263,36013,42.37312,-79.326183,22
771259,36013,42.3461,-79.327264,56
770956,36013,42.120207,-79.566127,4
770958,36013,42.065085,-79.561803,33
770961,36013,42.060762,-79.560722,75
770962,36013,42.206673,-79.560722,124
771216,36013,42.008882,-79.357527,56
771209,36013,42.206673,-79.36077,97
771205,36013,42.180733,-79.364012,46
771201,36013,42.326645,-79.367255,71
770963,36013,42.210996,-79.560722,1022
771189,36013,42.290978,-79.376982,73
771180,36013,42.046711,-79.385629,24
770889,36013,42.296382,-79.614764,191
771229,36013,42.390414,-79.3478,7
771226,36013,42.431485,-79.34888,1318
771225,36013,42.002397,-79.349961,118
771106,36013,42.403384,-79.442912,73
771400,36013,42.357989,-79.238636,71
770769,36013,42.114803,-79.705553,29
770837,36013,42.256391,-79.656916,86
770770,36013,42.24126,-79.705553,67
770776,36013,42.221805,-79.703392,44
770878,36013,42.042387,-79.62233,235
770779,36013,42.284493,-79.700149,20
771727,36013,42.187218,-79.064623,124
771726,36013,42.113722,-79.064623,117
771644,36013,42.136419,-79.104614,753
771638,36013,42.016448,-79.108937,5
771635,36013,42.471476,-79.111099,217
771634,36013,42.402303,-79.111099,111
771631,36013,42.040226,-79.112179,148
771615,36013,42.180733,-79.119745,20
771610,36013,42.132096,-79.121907,84
771608,36013,42.52984,-79.125149,5
771607,36013,42.035903,-79.125149,193
771650,36013,42.09859,-79.101371,106
771651,36013,42.234775,-79.101371,82
771720,36013,42.364474,-79.070027,27
771718,36013,42.342857,-79.071108,5
771713,36013,42.249906,-79.072189,9
771709,36013,42.365555,-79.07327,2
770763,36013,42.092106,-79.707715,86
771704,36013,42.181814,-79.075431,465
771672,36013,42.458506,-79.090563,18
770839,36013,42.126692,-79.653674,4
771669,36013,42.105075,-79.091644,84
771668,36013,42.17641,-79.092725,7
771656,36013,42.39906,-79.09921,306
770851,36013,42.309352,-79.647189,474
771652,36013,42.488769,-79.101371,62
771697,36013,42.223966,-79.080835,62
771598,36013,42.449859,-79.128392,75
770811,36013,42.07157,-79.672048,46
770809,36013,42.252068,-79.677452,155
770820,36013,42.254229,-79.668805,237
770815,36013,42.013205,-79.670967,9
770816,36013,42.207754,-79.670967,999
770818,36013,42.244502,-79.669886,100
770830,36013,42.018609,-79.66232,224
770800,36013,42.20235,-79.685018,1698
770792,36013,42.022933,-79.689341,211
770789,36013,42.216401,-79.691503,117
770831,36013,42.300705,-79.66232,1000
770801,36013,42.254229,-79.685018,149
770805,36013,42.288816,-79.679613,5
770803,36013,42.073731,-79.680694,288
771593,36013,42.38609,-79.129473,264
771590,36013,42.492011,-79.130553,111
771472,36013,42.022933,-79.196484,66
770750,36013,42.219643,-79.716362,73
771474,36013,42.17641,-79.194322,29
770753,36013,42.127773,-79.713119,80
771480,36013,42.527679,-79.192161,91
771482,36013,42.085621,-79.19108,69
771500,36013,42.263957,-79.182433,26
771502,36013,42.486607,-79.181352,33
771506,36013,42.127773,-79.17811,18
771523,36013,42.395818,-79.170544,44
770758,36013,42.169925,-79.709877,137
771525,36013,42.000235,-79.168382,204
771526,36013,42.178572,-79.168382,84
771530,36013,42.091025,-79.167302,744
771534,36013,42.083459,-79.16514,104
771536,36013,42.460667,-79.164059,56
771540,36013,42.149389,-79.161897,20
771543,36013,42.528759,-79.159736,46
770736,36013,42.21532,-79.730412,7
770874,36013,42.308271,-79.629895,117
770873,36013,42.249906,-79.629895,64
771406,36013,42.0586,-79.235394,439
771413,36013,42.298543,-79.232151,2015
770872,36013,42.076974,-79.629895,151
771414,36013,42.38609,-79.232151,98
771425,36013,42.253149,-79.227828,97
771427,36013,42.00672,-79.224585,18
771429,36013,42.003478,-79.222424,228
771442,36013,42.348261,-79.213777,115
771443,36013,42.353666,-79.213777,5
771445,36013,42.222886,-79.211615,56
771449,36013,42.093186,-79.209454,26
771450,36013,42.276927,-79.209454,47
771453,36013,42.430404,-79.208373,153
771456,36013,42.183976,-79.207292,75
771457,36013,42.504981,-79.207292,46
770865,36013,42.274765,-79.63638,87
770745,36013,42.269361,-79.722846,53
771470,36013,42.11048,-79.197565,1292
771559,36013,42.552538,-79.144604,27
771564,36013,42.370959,-79.140281,108
771558,36013,42.317998,-79.144604,47
770863,36013,42.049953,-79.637461,108
770760,36013,42.132096,-79.708796,51
771579,36013,42.407707,-79.133796,56
771551,36013,42.038064,-79.155413,5
777636,36015,42.095348,-76.77219,242
778020,36015,42.227209,-76.627359,29
777212,36015,42.21532,-76.918101,2
777277,36015,42.134258,-76.895404,133
777301,36015,42.004559,-76.888919,97
777774,36015,42.041307,-76.710583,191
777640,36015,42.141824,-76.771109,182
778050,36015,42.24234,-76.616551,200
777646,36015,42.252068,-76.768947,55
777873,36015,42.092106,-76.674915,179
778039,36015,42.020771,-76.620874,86
777694,36015,42.031579,-76.745169,7
777185,36015,42.067246,-76.926748,463
777245,36015,42.094267,-76.910536,146
777948,36015,42.140743,-76.652218,58
777736,36015,42.141824,-76.727876,441
777229,36015,42.086701,-76.914859,77
777492,36015,42.248825,-76.82515,137
777538,36015,42.056438,-76.8111,5
777981,36015,42.018609,-76.642491,9
777545,36015,42.248825,-76.807857,600
777258,36015,42.271523,-76.906212,35
777627,36015,42.066166,-76.776513,115
782493,36017,42.236936,-75.589765,71
782760,36017,42.724389,-75.502218,22
782570,36017,42.335291,-75.565987,262
782468,36017,42.212077,-75.59625,5
782305,36017,42.583882,-75.647049,129
782886,36017,42.400141,-75.450339,55
783107,36017,42.6336,-75.375762,93
782759,36017,42.714662,-75.503299,56
782368,36017,42.528759,-75.625433,140
782888,36017,42.721147,-75.450339,117
782887,36017,42.452021,-75.450339,75
783215,36017,42.733036,-75.331448,208
782924,36017,42.35907,-75.435207,221
782419,36017,42.447697,-75.60922,49
782702,36017,42.239098,-75.520593,118
782866,36017,42.298543,-75.456824,142
